label,used_a_invariants,sage_rank,sage_rank_error,pari_2_selmer_rank,pari_analytic_rank,has_rational_3_torsion,estimated_3_selmer_bound,notes
11a1,"[0, -1, 1, -10, -20]",0,,0,0,False,0,
14a1,"[1, 0, 1, 4, -6]",0,,0,0,True,0,
15a1,"[1, 1, 1, -10, -10]",0,,0,0,False,0,
17a1,"[1, -1, 1, -1, -14]",0,,0,0,False,0,
19a1,"[0, 1, 1, -9, -15]",0,,0,0,True,0,
20a1,"[0, 1, 0, 4, 4]",0,,0,0,True,0,
21a1,"[1, 0, 0, -4, -1]",0,,0,0,False,0,
24a1,"[0, -1, 0, -4, 4]",0,,0,0,False,0,
26a1,"[1, 0, 1, -5, -8]",0,,0,0,True,0,
26b1,"[1, -1, 1, -3, 3]",0,,0,0,False,0,
27a1,"[0, 0, 1, 0, -7]",0,,0,0,True,0,
30a1,"[1, 0, 1, 1, 2]",0,,0,0,True,0,
32a1,"[0, 0, 0, 4, 0]",0,,0,0,False,0,
33a1,"[1, 1, 0, -11, 0]",0,,0,0,False,0,
34a1,"[1, 0, 0, -3, 1]",0,,0,0,True,0,
35a1,"[0, 1, 1, 9, 1]",0,,0,0,True,0,
36a1,"[0, 0, 0, 0, 1]",0,,0,0,True,0,
37a1,"[0, 0, 1, -1, 0]",1,,1,1,False,1,
37b1,"[0, 1, 1, -23, -50]",0,,0,0,True,0,
38a1,"[1, 0, 1, 9, 90]",0,,0,0,True,0,
38b1,"[1, 1, 1, 0, 1]",0,,0,0,False,0,
39a1,"[1, 1, 0, -4, -5]",0,,0,0,False,0,
40a1,"[0, 0, 0, -7, -6]",0,,0,0,False,0,
42a1,"[1, 1, 1, -4, 5]",0,,0,0,False,0,
43a1,"[0, 1, 1, 0, 0]",1,,1,1,False,1,
44a1,"[0, 1, 0, 3, -1]",0,,0,0,True,0,
45a1,"[1, -1, 0, 0, -5]",0,,0,0,False,0,
46a1,"[1, -1, 0, -10, -12]",0,,0,0,False,0,
48a1,"[0, 1, 0, -4, -4]",0,,0,0,False,0,
49a1,"[1, -1, 0, -2, -1]",0,,0,0,False,0,
50a1,"[1, 0, 1, -1, -2]",0,,0,0,True,0,
50b1,"[1, 1, 1, -3, 1]",0,,0,0,False,0,
51a1,"[0, 1, 1, 1, -1]",0,,0,0,True,0,
52a1,"[0, 0, 0, 1, -10]",0,,0,0,False,0,
53a1,"[1, -1, 1, 0, 0]",1,,1,1,False,1,
54a1,"[1, -1, 0, 12, 8]",0,,0,0,True,0,
54b1,"[1, -1, 1, 1, -1]",0,,0,0,True,0,
55a1,"[1, -1, 0, -4, 3]",0,,0,0,False,0,
56a1,"[0, 0, 0, 1, 2]",0,,0,0,False,0,
56b1,"[0, -1, 0, 0, -4]",0,,0,0,False,0,
57a1,"[0, -1, 1, -2, 2]",1,,1,1,False,1,
57b1,"[1, 0, 1, -7, 5]",0,,0,0,False,0,
57c1,"[0, 1, 1, 20, -32]",0,,0,0,False,0,
58a1,"[1, -1, 0, -1, 1]",1,,1,1,False,1,
58b1,"[1, 1, 1, 5, 9]",0,,0,0,False,0,
61a1,"[1, 0, 0, -2, 1]",1,,1,1,False,1,
62a1,"[1, -1, 1, -1, 1]",0,,0,0,False,0,
63a1,"[1, -1, 0, 9, 0]",0,,0,0,False,0,
64a1,"[0, 0, 0, -4, 0]",0,,0,0,False,0,
65a1,"[1, 0, 0, -1, 0]",1,,1,1,False,1,
66a1,"[1, 0, 1, -6, 4]",0,,0,0,True,0,
66b1,"[1, 1, 1, -2, -1]",0,,0,0,False,0,
66c1,"[1, 0, 0, -45, 81]",0,,0,0,False,0,
67a1,"[0, 1, 1, -12, -21]",0,,0,0,False,0,
69a1,"[1, 0, 1, -1, -1]",0,,0,0,False,0,
70a1,"[1, -1, 1, 2, -3]",0,,0,0,False,0,
72a1,"[0, 0, 0, 6, -7]",0,,0,0,False,0,
73a1,"[1, -1, 0, 4, -3]",0,,0,0,False,0,
75a1,"[0, -1, 1, -8, -7]",0,,0,0,False,0,
75b1,"[1, 0, 1, -1, 23]",0,,0,0,False,0,
75c1,"[0, 1, 1, 2, 4]",0,,0,0,False,0,
76a1,"[0, -1, 0, -21, -31]",0,,0,0,False,0,
77a1,"[0, 0, 1, 2, 0]",1,,1,1,False,1,
77b1,"[0, 1, 1, -49, 600]",0,,0,0,True,0,
77c1,"[1, 1, 0, 4, 11]",0,,0,0,False,0,
78a1,"[1, 1, 0, -19, 685]",0,,0,0,False,0,
79a1,"[1, 1, 1, -2, 0]",1,,1,1,False,1,
80a1,"[0, 0, 0, -7, 6]",0,,0,0,False,0,
80b1,"[0, -1, 0, 4, -4]",0,,0,0,False,0,
82a1,"[1, 0, 1, -2, 0]",1,,1,1,False,1,
83a1,"[1, 1, 1, 1, 0]",1,,1,1,False,1,
84a1,"[0, 1, 0, 7, 0]",0,,0,0,True,0,
84b1,"[0, -1, 0, -1, -2]",0,,0,0,False,0,
85a1,"[1, 1, 0, -8, -13]",0,,0,0,False,0,
88a1,"[0, 0, 0, -4, 4]",1,,1,1,False,1,
89a1,"[1, 1, 1, -1, 0]",1,,1,1,False,1,
89b1,"[1, 1, 0, 4, 5]",0,,0,0,False,0,
90a1,"[1, -1, 0, 6, 0]",0,,0,0,True,0,
90b1,"[1, -1, 1, -8, 11]",0,,0,0,True,0,
90c1,"[1, -1, 1, 13, -61]",0,,0,0,False,0,
91a1,"[0, 0, 1, 1, 0]",1,,1,1,False,1,
91b1,"[0, 1, 1, -7, 5]",1,,1,1,True,1,
92a1,"[0, 1, 0, 2, 1]",0,,0,0,True,0,
92b1,"[0, 0, 0, -1, 1]",1,,1,1,False,1,
94a1,"[1, -1, 1, 0, -1]",0,,0,0,False,0,
96a1,"[0, 1, 0, -2, 0]",0,,0,0,False,0,
96b1,"[0, -1, 0, -2, 0]",0,,0,0,False,0,
98a1,"[1, 1, 0, -25, -111]",0,,0,0,False,0,
99a1,"[1, -1, 1, -2, 0]",1,,1,1,False,1,
99b1,"[1, -1, 1, -59, 186]",0,,0,0,False,0,
99c1,"[1, -1, 0, -15, 8]",0,,0,0,False,0,
99d1,"[0, 0, 1, -3, -5]",0,,0,0,False,0,
100a1,"[0, -1, 0, -33, 62]",0,,0,0,False,0,
101a1,"[0, 1, 1, -1, -1]",1,,1,1,False,1,
102a1,"[1, 1, 0, -2, 0]",1,,1,1,False,1,
102b1,"[1, 0, 0, -34, 68]",0,,0,0,False,0,
102c1,"[1, 0, 1, -256, 1550]",0,,0,0,True,0,
104a1,"[0, 1, 0, -16, -32]",0,,0,0,False,0,
105a1,"[1, 0, 1, -3, 1]",0,,0,0,False,0,
106a1,"[1, 0, 0, 1, 1]",0,,0,0,True,0,
106b1,"[1, 1, 0, -7, 5]",1,,1,1,False,1,
106c1,"[1, 0, 0, -283, -2351]",0,,0,0,True,0,
106d1,"[1, 1, 0, -27, -67]",0,,0,0,False,0,
108a1,"[0, 0, 0, 0, 4]",0,,0,0,True,0,
109a1,"[1, -1, 0, -8, -7]",0,,0,0,False,0,
110a1,"[1, 1, 1, 10, -45]",0,,0,0,False,0,
110b1,"[1, 0, 0, -1, 1]",0,,0,0,True,0,
110c1,"[1, 0, 1, -89, 316]",0,,0,0,True,0,
112a1,"[0, 1, 0, 0, 4]",1,,1,1,False,1,
112b1,"[0, 0, 0, 1, -2]",0,,0,0,False,0,
112c1,"[0, -1, 0, -8, -16]",0,,0,0,False,0,
113a1,"[1, 1, 1, 3, -4]",0,,0,0,False,0,
114a1,"[1, 0, 0, -8, 0]",0,,0,0,True,0,
114b1,"[1, 1, 0, -95, -399]",0,,0,0,False,0,
114c1,"[1, 1, 1, -352, -2431]",0,,0,0,False,0,
115a1,"[0, 0, 1, 7, -11]",0,,0,0,False,0,
116a1,"[0, 0, 0, -4831, -129242]",0,,0,0,False,0,
116b1,"[0, 1, 0, -4, 4]",0,,0,0,True,0,
116c1,"[0, -1, 0, -4, 24]",0,,0,0,False,0,
117a1,"[1, -1, 1, 4, 6]",1,,1,1,False,1,
118a1,"[1, 1, 0, 1, 1]",1,,1,1,False,1,
118b1,"[1, 1, 1, -25, 39]",0,,0,0,False,0,
118c1,"[1, 1, 1, -4, -5]",0,,0,0,False,0,
118d1,"[1, 1, 0, 56, -192]",0,,0,0,False,0,
120a1,"[0, 1, 0, -15, 18]",0,,0,0,False,0,
120b1,"[0, 1, 0, 4, 0]",0,,0,0,False,0,
121a1,"[1, 1, 1, -30, -76]",0,,0,0,False,0,
121b1,"[0, -1, 1, -7, 10]",1,,1,1,False,1,
121c1,"[1, 1, 0, -2, -7]",0,,0,0,False,0,
121d1,"[0, -1, 1, -40, -221]",0,,0,0,False,0,
122a1,"[1, 0, 1, 2, 0]",1,,1,1,False,1,
123a1,"[0, 1, 1, -10, 10]",1,,1,1,False,1,
123b1,"[0, -1, 1, 1, -1]",1,,1,1,False,1,
124a1,"[0, 1, 0, -2, 1]",1,,1,1,True,1,
124b1,"[0, 0, 0, -17, -27]",0,,0,0,False,0,
126a1,"[1, -1, 1, -5, -7]",0,,0,0,False,0,
126b1,"[1, -1, 0, -36, -176]",0,,0,0,False,0,
128a1,"[0, 1, 0, 1, 1]",1,,1,1,False,1,
128b1,"[0, 1, 0, 3, -5]",0,,0,0,False,0,
128c1,"[0, -1, 0, 1, -1]",0,,0,0,False,0,
128d1,"[0, -1, 0, 3, 5]",0,,0,0,False,0,
129a1,"[0, -1, 1, -19, 39]",1,,1,1,False,1,
129b1,"[1, 0, 1, -30, -29]",0,,0,0,False,0,
130a1,"[1, 0, 1, -33, 68]",1,,1,1,True,1,
130b1,"[1, -1, 1, -7, -1]",0,,0,0,False,0,
130c1,"[1, 1, 1, -841, -9737]",0,,0,0,False,0,
131a1,"[0, -1, 1, 1, 0]",1,,1,1,False,1,
132a1,"[0, 1, 0, 3, 0]",0,,0,0,False,0,
132b1,"[0, -1, 0, -77, 330]",0,,0,0,False,0,
135a1,"[0, 0, 1, -3, 4]",1,,1,1,False,1,
135b1,"[0, 0, 1, -27, -115]",0,,0,0,False,0,
136a1,"[0, 1, 0, -4, 0]",1,,1,1,False,1,
136b1,"[0, -1, 0, -8, -4]",0,,0,0,False,0,
138a1,"[1, 1, 0, -1, 1]",1,,1,1,False,1,
138b1,"[1, 0, 1, -36, 82]",0,,0,0,True,0,
138c1,"[1, 1, 1, 3, 3]",0,,0,0,False,0,
139a1,"[1, 1, 0, -3, -4]",0,,0,0,False,0,
140a1,"[0, 1, 0, -5, -25]",0,,0,0,True,0,
140b1,"[0, 0, 0, 32, 212]",0,,0,0,False,0,
141a1,"[0, 1, 1, -12, 2]",1,,1,1,False,1,
141b1,"[1, 1, 1, -8, -16]",0,,0,0,False,0,
141c1,"[1, 0, 0, -2, 3]",0,,0,0,False,0,
141d1,"[0, -1, 1, -1, 0]",1,,1,1,False,1,
141e1,"[0, 1, 1, -26, -61]",0,,0,0,False,0,
142a1,"[1, -1, 1, -12, 15]",1,,1,1,False,1,
142b1,"[1, 1, 0, -1, -1]",1,,1,1,False,1,
142c1,"[1, -1, 0, -1, -3]",0,,0,0,False,0,
142d1,"[1, 0, 0, -8, 8]",0,,0,0,True,0,
142e1,"[1, -1, 0, -2626, 52244]",0,,0,0,False,0,
143a1,"[0, -1, 1, -1, -2]",1,,1,1,False,1,
144a1,"[0, 0, 0, 0, -1]",0,,0,0,False,0,
144b1,"[0, 0, 0, 6, 7]",0,,0,0,False,0,
145a1,"[1, -1, 1, -3, 2]",1,,1,1,False,1,
147a1,"[1, 1, 1, 48, 48]",0,,0,0,False,0,
147b1,"[0, 1, 1, -114, 473]",0,,0,0,False,0,
147c1,"[0, -1, 1, -2, -1]",0,,0,0,False,0,
148a1,"[0, -1, 0, -5, 1]",1,,1,1,False,1,
150a1,"[1, 0, 0, -3, -3]",0,,0,0,False,0,
150b1,"[1, 1, 0, -75, -375]",0,,0,0,False,0,
150c1,"[1, 1, 1, 37, 281]",0,,0,0,False,0,
152a1,"[0, 1, 0, -1, 3]",1,,1,1,False,1,
152b1,"[0, 1, 0, -8, -16]",0,,0,0,False,0,
153a1,"[0, 0, 1, -3, 2]",1,,1,1,False,1,
153b1,"[0, 0, 1, 6, 27]",1,,1,1,False,1,
153c1,"[1, -1, 0, -6, -1]",0,,0,0,False,0,
153d1,"[0, 0, 1, -27, -61]",0,,0,0,False,0,
154a1,"[1, -1, 0, -29, 69]",1,,1,1,False,1,
154b1,"[1, -1, 1, -4, -89]",0,,0,0,False,0,
154c1,"[1, 1, 0, -14, -28]",0,,0,0,False,0,
155a1,"[0, -1, 1, 10, 6]",1,,1,1,False,1,
155b1,"[1, 1, 1, -1, -2]",0,,0,0,False,0,
155c1,"[0, -1, 1, -1, 1]",1,,1,1,False,1,
156a1,"[0, -1, 0, -5, 6]",1,,1,1,False,1,
156b1,"[0, 1, 0, -13, -4]",0,,0,0,True,0,
158a1,"[1, -1, 1, -9, 9]",1,,1,1,False,1,
158b1,"[1, 1, 0, -3, 1]",1,,1,1,False,1,
158c1,"[1, 1, 1, -420, 3109]",0,,0,0,False,0,
158d1,"[1, 0, 1, -82, -92]",0,,0,0,True,0,
158e1,"[1, 1, 1, 1, 1]",0,,0,0,False,0,
160a1,"[0, 1, 0, -6, 4]",1,,1,1,False,1,
160b1,"[0, -1, 0, -6, -4]",0,,0,0,False,0,
161a1,"[1, -1, 1, -9, 8]",0,,0,0,False,0,
162a1,"[1, -1, 0, -6, 8]",1,,1,1,True,1,
162b1,"[1, -1, 1, -5, 5]",0,,0,0,True,0,
162c1,"[1, -1, 0, 3, -1]",0,,0,0,True,0,
162d1,"[1, -1, 1, 4, -1]",0,,0,0,True,0,
163a1,"[0, 0, 1, -2, 1]",1,,1,1,False,1,
166a1,"[1, 1, 0, -6, 4]",1,,1,1,False,1,
168a1,"[0, 1, 0, -7, -10]",0,,0,0,False,0,
168b1,"[0, -1, 0, -7, 52]",0,,0,0,False,0,
170a1,"[1, 0, 1, -8, 6]",1,,1,1,False,1,
170b1,"[1, 0, 1, -2554, 49452]",0,,0,0,True,0,
170c1,"[1, 0, 0, 399, -919]",0,,0,0,True,0,
170d1,"[1, 0, 1, -3, 6]",0,,0,0,True,0,
170e1,"[1, -1, 0, -10, -10]",0,,0,0,False,0,
171a1,"[1, -1, 1, -14, 20]",0,,0,0,False,0,
171b1,"[0, 0, 1, 6, 0]",1,,1,1,False,1,
171c1,"[0, 0, 1, 177, 1035]",0,,0,0,False,0,
171d1,"[0, 0, 1, -21, -41]",0,,0,0,False,0,
172a1,"[0, 1, 0, -13, 15]",1,,1,1,True,1,
174a1,"[1, 0, 1, -7705, 1226492]",0,,0,0,True,0,
174b1,"[1, 0, 0, -1, 137]",0,,0,0,False,0,
174c1,"[1, 1, 1, -5, -7]",0,,0,0,False,0,
174d1,"[1, 0, 1, 0, -2]",0,,0,0,False,0,
174e1,"[1, 1, 0, -56, -192]",0,,0,0,False,0,
175a1,"[0, -1, 1, 2, -2]",1,,1,1,False,1,
175b1,"[0, -1, 1, -33, 93]",1,,1,1,False,1,
175c1,"[0, 1, 1, 42, -131]",0,,0,0,False,0,
176a1,"[0, 0, 0, -4, -4]",0,,0,0,False,0,
176b1,"[0, 1, 0, -5, -13]",0,,0,0,False,0,
176c1,"[0, -1, 0, 3, 1]",1,,1,1,False,1,
178a1,"[1, 0, 0, 6, -28]",0,,0,0,True,0,
178b1,"[1, 1, 0, -44, 80]",0,,0,0,False,0,
179a1,"[0, 0, 1, -1, -1]",0,,0,0,False,0,
180a1,"[0, 0, 0, -12, -11]",0,,0,0,False,0,
182a1,"[1, -1, 1, 866, 6445]",0,,0,0,False,0,
182b1,"[1, 0, 0, 7, -7]",0,,0,0,True,0,
182c1,"[1, 0, 1, -4609, 120244]",0,,0,0,False,0,
182d1,"[1, -1, 1, 3, -5]",0,,0,0,False,0,
182e1,"[1, -1, 0, -22, 884]",0,,0,0,False,0,
184a1,"[0, -1, 0, 0, 1]",1,,1,1,False,1,
184b1,"[0, -1, 0, -4, 5]",1,,1,1,False,1,
184c1,"[0, 0, 0, 5, 6]",0,,0,0,False,0,
184d1,"[0, 0, 0, -55, -157]",0,,0,0,False,0,
185a1,"[0, 1, 1, -156, 700]",1,,1,1,False,1,
185b1,"[0, -1, 1, -5, 6]",1,,1,1,False,1,
185c1,"[1, 0, 1, -4, -3]",1,,1,1,False,1,
186a1,"[1, 1, 0, -83, -369]",0,,0,0,False,0,
186b1,"[1, 0, 0, 15, 9]",0,,0,0,False,0,
186c1,"[1, 0, 1, -17, -28]",0,,0,0,False,0,
187a1,"[0, 1, 1, 11, 30]",0,,0,0,True,0,
187b1,"[0, 0, 1, 7, 1]",0,,0,0,False,0,
189a1,"[0, 0, 1, -3, 0]",1,,1,1,False,1,
189b1,"[0, 0, 1, -24, 45]",1,,1,1,True,1,
189c1,"[0, 0, 1, -6, 3]",0,,0,0,True,0,
189d1,"[0, 0, 1, -27, -7]",0,,0,0,False,0,
190a1,"[1, -1, 1, -48, 147]",1,,1,1,False,1,
190b1,"[1, 1, 0, 2, 2]",1,,1,1,False,1,
190c1,"[1, 0, 0, -30, -100]",0,,0,0,True,0,
192a1,"[0, -1, 0, -4, -2]",1,,1,1,False,1,
192b1,"[0, 1, 0, -4, 2]",0,,0,0,False,0,
192c1,"[0, 1, 0, 3, 3]",0,,0,0,False,0,
192d1,"[0, -1, 0, 3, -3]",0,,0,0,False,0,
194a1,"[1, -1, 1, -3, -1]",0,,0,0,False,0,
195a1,"[1, 0, 0, -110, 435]",0,,0,0,False,0,
195b1,"[0, 1, 1, 0, -1]",0,,0,0,False,0,
195c1,"[0, 1, 1, -66, -349]",0,,0,0,False,0,
195d1,"[0, -1, 1, -190, 1101]",0,,0,0,False,0,
196a1,"[0, -1, 0, -2, 1]",1,,1,1,False,1,
196b1,"[0, 1, 0, -114, -127]",0,,0,0,True,0,
197a1,"[0, 0, 1, -5, 4]",1,,1,1,False,1,
198a1,"[1, -1, 0, -18, 4]",1,,1,1,False,1,
198b1,"[1, -1, 1, -50, -115]",0,,0,0,False,0,
198c1,"[1, -1, 1, -65, 209]",0,,0,0,True,0,
198d1,"[1, -1, 0, -87, 333]",0,,0,0,True,0,
198e1,"[1, -1, 0, -405, -2187]",0,,0,0,False,0,
200a1,"[0, 0, 0, 125, -1250]",0,,0,0,False,0,
200b1,"[0, 1, 0, -3, -2]",1,,1,1,False,1,
200c1,"[0, 0, 0, -50, 125]",0,,0,0,False,0,
200d1,"[0, -1, 0, -83, -88]",0,,0,0,False,0,
200e1,"[0, 0, 0, 5, -10]",0,,0,0,False,0,
201a1,"[0, -1, 1, 2, 0]",1,,1,1,False,1,
201b1,"[1, 0, 0, -1, 2]",1,,1,1,False,1,
201c1,"[1, 1, 0, -794, 8289]",1,,1,1,False,1,
202a1,"[1, -1, 0, 4, -176]",0,,0,0,False,0,
203a1,"[0, -1, 1, 20, -8]",0,,0,0,False,0,
203b1,"[1, 1, 1, 0, -2]",1,,1,1,False,1,
203c1,"[1, 1, 0, -9, 8]",0,,0,0,False,0,
204a1,"[0, -1, 0, -1621, -24623]",0,,0,0,False,0,
204b1,"[0, 1, 0, -5, -9]",0,,0,0,False,0,
205a1,"[1, -1, 1, -22, 44]",1,,1,1,False,1,
205b1,"[1, 1, 1, -21, -46]",0,,0,0,False,0,
205c1,"[1, 1, 0, -2, -1]",0,,0,0,False,0,
206a1,"[1, 1, 0, 2, 0]",0,,0,0,False,0,
207a1,"[1, -1, 1, -5, 20]",1,,1,1,False,1,
208a1,"[0, -1, 0, 8, -16]",1,,1,1,False,1,
208b1,"[0, -1, 0, -16, 32]",1,,1,1,False,1,
208c1,"[0, 0, 0, 1, 10]",0,,0,0,False,0,
208d1,"[0, 0, 0, -43, -166]",0,,0,0,False,0,
209a1,"[0, 1, 1, -27, 55]",1,,1,1,True,1,
210a1,"[1, 0, 0, -41, -39]",0,,0,0,True,0,
210b1,"[1, 0, 1, -498, 4228]",0,,0,0,True,0,
210c1,"[1, 1, 1, 10, -13]",0,,0,0,False,0,
210d1,"[1, 1, 0, -3, -3]",1,,1,1,False,1,
210e1,"[1, 0, 0, 210, 900]",0,,0,0,False,0,
212a1,"[0, -1, 0, -4, 8]",1,,1,1,False,1,
212b1,"[0, -1, 0, -12, -40]",0,,0,0,False,0,
213a1,"[1, 0, 1, 0, 1]",0,,0,0,False,0,
214a1,"[1, 0, 0, -12, 16]",1,,1,1,False,1,
214b1,"[1, 0, 1, 1, 0]",1,,1,1,False,1,
214c1,"[1, 0, 1, -193, 1012]",1,,1,1,False,1,
214d1,"[1, 0, 0, 2, 4]",0,,0,0,True,0,
215a1,"[0, 0, 1, -8, -12]",1,,1,1,False,1,
216a1,"[0, 0, 0, -12, 20]",1,,1,1,False,1,
216b1,"[0, 0, 0, -3, -34]",0,,0,0,False,0,
216c1,"[0, 0, 0, -27, 918]",0,,0,0,False,0,
216d1,"[0, 0, 0, -108, -540]",0,,0,0,False,0,
218a1,"[1, 0, 0, -2, 4]",1,,1,1,True,1,
219a1,"[0, -1, 1, -6, 8]",1,,1,1,False,1,
219b1,"[0, 1, 1, 3, 2]",1,,1,1,True,1,
219c1,"[1, 1, 0, -82, -305]",1,,1,1,False,1,
220a1,"[0, 1, 0, -45, 100]",1,,1,1,True,1,
220b1,"[0, -1, 0, -5, 2]",0,,0,0,False,0,
221a1,"[1, -1, 1, -733, 7804]",0,,0,0,False,0,
221b1,"[1, 1, 0, -59, 152]",0,,0,0,False,0,
222a1,"[1, 0, 0, 2, -4]",0,,0,0,True,0,
222b1,"[1, 1, 1, 17, 179]",0,,0,0,False,0,
222c1,"[1, 1, 0, 16, 0]",0,,0,0,False,0,
222d1,"[1, 0, 1, 1, -46]",0,,0,0,False,0,
222e1,"[1, 1, 0, -182317, 29887645]",0,,0,0,False,0,
224a1,"[0, 1, 0, 2, 0]",1,,1,1,False,1,
224b1,"[0, -1, 0, 2, 0]",0,,0,0,False,0,
225a1,"[0, 0, 1, 0, 1]",1,,1,1,False,1,
225b1,"[0, 0, 1, 0, 156]",0,,0,0,True,0,
225c1,"[1, -1, 1, -5, -628]",0,,0,0,False,0,
225d1,"[0, 0, 1, 15, -99]",0,,0,0,False,0,
225e1,"[0, 0, 1, -75, 256]",1,,1,1,False,1,
226a1,"[1, 0, 0, -5, 1]",1,,1,1,False,1,
228a1,"[0, -1, 0, 3, 18]",0,,0,0,False,0,
228b1,"[0, -1, 0, 3, 9]",1,,1,1,False,1,
229a1,"[1, 0, 0, -2, -1]",1,,1,1,False,1,
231a1,"[1, 1, 1, -34, 62]",0,,0,0,False,0,
232a1,"[0, -1, 0, 8, -4]",1,,1,1,False,1,
232b1,"[0, 1, 0, -80, -304]",0,,0,0,False,0,
233a1,"[1, 0, 1, 0, 11]",0,,0,0,False,0,
234a1,"[1, -1, 0, -24, -64]",0,,0,0,False,0,
234b1,"[1, -1, 1, -29, -107]",0,,0,0,False,0,
234c1,"[1, -1, 0, -3, 5]",1,,1,1,False,1,
234d1,"[1, -1, 1, -176, -18669]",0,,0,0,False,0,
234e1,"[1, -1, 1, 4, -7]",0,,0,0,False,0,
235a1,"[1, 1, 1, -5, 0]",1,,1,1,False,1,
235b1,"[1, 1, 1, -3551, -82926]",0,,0,0,False,0,
235c1,"[0, -1, 1, 4, 1]",0,,0,0,False,0,
236a1,"[0, -1, 0, -1, 2]",1,,1,1,False,1,
236b1,"[0, 1, 0, -9, 8]",0,,0,0,True,0,
238a1,"[1, 0, 0, -60, 16]",1,,1,1,False,1,
238b1,"[1, -1, 0, 2, 0]",1,,1,1,False,1,
238c1,"[1, -1, 1, -19, 35]",0,,0,0,False,0,
238d1,"[1, 1, 1, -18, -37]",0,,0,0,False,0,
238e1,"[1, 1, 0, 32, 0]",0,,0,0,False,0,
240a1,"[0, -1, 0, -15, -18]",0,,0,0,False,0,
240b1,"[0, -1, 0, 24, -144]",0,,0,0,False,0,
240c1,"[0, -1, 0, 4, 0]",1,,1,1,False,1,
240d1,"[0, 1, 0, 0, -12]",0,,0,0,False,0,
242a1,"[1, 0, 0, 3, 1]",1,,1,1,False,1,
242b1,"[1, 0, 1, 360, -970]",0,,0,0,True,0,
243a1,"[0, 0, 1, 0, -1]",1,,1,1,False,1,
243b1,"[0, 0, 1, 0, 2]",0,,0,0,True,0,
244a1,"[0, 0, 0, 1, 6]",1,,1,1,False,1,
245a1,"[0, 0, 1, -7, 12]",1,,1,1,False,1,
245b1,"[0, 0, 1, -343, -4202]",0,,0,0,False,0,
245c1,"[0, -1, 1, -65, -204]",1,,1,1,False,1,
246a1,"[1, 1, 1, -270, -1821]",0,,0,0,False,0,
246b1,"[1, 0, 0, -175, -27847]",0,,0,0,False,0,
246c1,"[1, 0, 1, -453897, -117739700]",0,,0,0,False,0,
246d1,"[1, 1, 0, -66, 180]",1,,1,1,False,1,
246e1,"[1, 0, 0, -9, 9]",0,,0,0,False,0,
246f1,"[1, 0, 1, -2, 2]",0,,0,0,True,0,
246g1,"[1, 1, 0, -41, -123]",0,,0,0,False,0,
248a1,"[0, 1, 0, 0, 1]",1,,1,1,False,1,
248b1,"[0, 1, 0, 8, 0]",0,,0,0,False,0,
248c1,"[0, 0, 0, 1, -1]",1,,1,1,False,1,
249a1,"[1, 1, 1, -55, 134]",1,,1,1,False,1,
249b1,"[1, 1, 0, 2, 1]",1,,1,1,False,1,
252a1,"[0, 0, 0, 60, 61]",0,,0,0,False,0,
252b1,"[0, 0, 0, -12, 65]",1,,1,1,False,1,
254a1,"[1, 0, 0, -22, 36]",1,,1,1,True,1,
254b1,"[1, 0, 0, 2, 0]",0,,0,0,False,0,
254c1,"[1, -1, 0, -5, -3]",1,,1,1,False,1,
254d1,"[1, -1, 1, -19, 51]",0,,0,0,False,0,
256a1,"[0, 1, 0, -3, 1]",1,,1,1,False,1,
256b1,"[0, 0, 0, -2, 0]",1,,1,1,False,1,
256c1,"[0, 0, 0, 2, 0]",0,,0,0,False,0,
256d1,"[0, -1, 0, -3, -1]",0,,0,0,False,0,
258a1,"[1, 1, 0, 3, -3]",1,,1,1,False,1,
258b1,"[1, 1, 0, -1916, 31440]",0,,0,0,False,0,
258c1,"[1, 0, 1, -15, 22]",1,,1,1,False,1,
258d1,"[1, 1, 1, -24, -39]",0,,0,0,False,0,
258e1,"[1, 1, 1, -44124, 3549153]",0,,0,0,False,0,
258f1,"[1, 0, 0, 159, 1737]",0,,0,0,False,0,
258g1,"[1, 0, 0, -2, 0]",0,,0,0,False,0,
259a1,"[1, -1, 0, -5, -32]",0,,0,0,False,0,
260a1,"[0, -1, 0, -281, 1910]",0,,0,0,False,0,
262a1,"[1, 0, 0, 1, 25]",1,,1,1,False,1,
262b1,"[1, -1, 0, -2, 2]",1,,1,1,False,1,
264a1,"[0, 1, 0, -8, 0]",0,,0,0,False,0,
264b1,"[0, -1, 0, -12, -12]",0,,0,0,False,0,
264c1,"[0, 1, 0, 1, 6]",0,,0,0,False,0,
264d1,"[0, 1, 0, -8016, -278928]",0,,0,0,False,0,
265a1,"[1, -1, 1, -138, 656]",1,,1,1,False,1,
267a1,"[0, 1, 1, -3, 2]",0,,0,0,True,0,
267b1,"[0, -1, 1, -441, 6419]",0,,0,0,False,0,
268a1,"[0, -1, 0, 3, -7]",0,,0,0,False,0,
269a1,"[0, 0, 1, -2, -1]",1,,1,1,False,1,
270a1,"[1, -1, 0, -15, 35]",0,,0,0,True,0,
270b1,"[1, -1, 1, 7, -103]",0,,0,0,True,0,
270c1,"[1, -1, 1, -2, -1]",0,,0,0,False,0,
270d1,"[1, -1, 0, -159, 813]",0,,0,0,True,0,
272a1,"[0, 1, 0, -8, 4]",1,,1,1,False,1,
272b1,"[0, 0, 0, -11, -6]",1,,1,1,False,1,
